
2021-03-21 17:58:46.011259 :  error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/g/gue/guess/guess__us_1.mp3 (Caused by ProxyError('Cannot connect to proxy.', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1079df130>: Failed to establish a new connection: [Errno 61] Connection refused'))) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
2021-03-21 17:58:46.318626 :  error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/g/gue/guess/guess__us_1.mp3 (Caused by ProxyError('Cannot connect to proxy.', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1079df8e0>: Failed to establish a new connection: [Errno 61] Connection refused'))) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
2021-03-21 17:58:46.625786 :  error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/g/gue/guess/guess__us_1.mp3 (Caused by ProxyError('Cannot connect to proxy.', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1078a58e0>: Failed to establish a new connection: [Errno 61] Connection refused'))) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
2021-03-21 17:58:46.931747 :  error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/g/gue/guess/guess__us_1.mp3 (Caused by ProxyError('Cannot connect to proxy.', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1079df8b0>: Failed to establish a new connection: [Errno 61] Connection refused'))) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
2021-03-21 17:59:03.942411 :  error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/g/gue/guess/guess__us_1.mp3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x1079e90d0>, 'Connection to 37.120.192.154 timed out. (connect timeout=17)')) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
2021-03-21 17:59:13.154001 :  saved file guess+verb+us.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
2021-03-21 17:59:27.590766 :  saved file guess+verb+uk.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
2021-03-21 17:59:27.594611 :  save vocabulary <<guess>> type:<<verb>> successfully at 250 - get_nearby_word_links - /Users/truongthuan/Develop/python/blog/dictionary/searchbase.py
2021-03-21 18:02:09.322826 :  Searching vocabulary <<guessing game>> at 136 - read_vocabulary_to_search - /Users/truongthuan/Develop/python/blog/dictionary/search.py
2021-03-21 18:03:28.537179 :  saved file guessing-game+noun+us.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
2021-03-21 18:03:45.581336 :  saved file guessing-game+noun+uk.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
2021-03-21 18:03:45.596672 :  Saved <Name: guessing-game> successfully. at 37 - searchVocabulary - /Users/truongthuan/Develop/python/blog/dictionary/search.py
2021-03-21 18:04:00.900710 :  saved file guess+verb+us.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
2021-03-21 18:04:01.800200 :  saved file guess+verb+uk.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
2021-03-21 18:04:01.812071 :  save vocabulary <<guess>> type:<<verb>> successfully at 250 - get_nearby_word_links - /Users/truongthuan/Develop/python/blog/dictionary/searchbase.py
2021-03-21 18:04:49.723746 :  Searching vocabulary <<the rates>> at 136 - read_vocabulary_to_search - /Users/truongthuan/Develop/python/blog/dictionary/search.py
2021-03-21 18:05:33.774438 :  saved file the-rates+noun+us.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
2021-03-21 23:33:06.201859 :  saved file than+preposition, conjunction+us.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
2021-03-21 23:33:08.677149 :  saved file than+preposition, conjunction+uk.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
2021-03-21 23:33:25.778970 :  saved file than+preposition, conjunction+us.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
2021-03-21 23:33:25.975974 :  error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/than_/than__us_3_rr.mp3 (Caused by ProxyError('Cannot connect to proxy.', ConnectionResetError(54, 'Connection reset by peer'))) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
2021-03-21 23:33:26.977937 :  saved file than+preposition, conjunction+uk.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
2021-03-21 23:33:44.281813 :  saved file than+preposition, conjunction+us.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
2021-03-21 23:33:48.180063 :  saved file than+preposition, conjunction+uk.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:50:38.448561 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/than_/than__us_3_rr.mp3 (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections'))) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:50:39.085918 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/than_/than__us_3_rr.mp3 (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections'))) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:50:39.709031 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/than_/than__us_3_rr.mp3 (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections'))) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:50:40.429685 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/than_/than__us_3_rr.mp3 (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections'))) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:50:41.149094 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/than_/than__us_3_rr.mp3 (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections'))) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:50:49.756664 : saved file than+preposition, conjunction+us.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:50:51.479799 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/than_/than__us_3_rr.mp3 (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections'))) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:50:52.125858 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/than_/than__us_3_rr.mp3 (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections'))) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:50:53.014772 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/than_/than__us_3_rr.mp3 (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections'))) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:50:53.945618 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/than_/than__us_3_rr.mp3 (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections'))) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:50:54.548318 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/than_/than__us_3_rr.mp3 (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections'))) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:50:55.378563 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/than_/than__us_3_rr.mp3 (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections'))) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:51:12.387930 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/than_/than__us_3_rr.mp3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x1051c3460>, 'Connection to 207.157.220.8 timed out. (connect timeout=17)')) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:51:22.984427 : saved file than+preposition, conjunction+uk.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:51:22.999630 : value too long for type character varying(20)
 at 104 - check_search - /Users/truongthuan/Develop/python/blog/dictionary/search.py
 2021-03-21 23:51:24.147139 : HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /definition/english/than (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 500 Internal Server Error'))) at 104 - check_search - /Users/truongthuan/Develop/python/blog/dictionary/search.py
 2021-03-21 23:51:31.262785 : HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /definition/english/than (Caused by ProxyError('Cannot connect to proxy.', timeout('timed out'))) at 104 - check_search - /Users/truongthuan/Develop/python/blog/dictionary/search.py
 2021-03-21 23:51:31.721757 : HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /definition/english/than (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections'))) at 104 - check_search - /Users/truongthuan/Develop/python/blog/dictionary/search.py
 2021-03-21 23:51:32.654108 : HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /definition/english/than (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 403 Forbidden'))) at 104 - check_search - /Users/truongthuan/Develop/python/blog/dictionary/search.py
 2021-03-21 23:51:41.145964 : saved file than+preposition, conjunction+us.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:51:45.104536 : saved file than+preposition, conjunction+uk.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:51:45.109109 : value too long for type character varying(20)
 at 104 - check_search - /Users/truongthuan/Develop/python/blog/dictionary/search.py
 2021-03-21 23:51:50.773528 : saved file than+preposition, conjunction+us.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:51:54.348538 : saved file than+preposition, conjunction+uk.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:51:54.370381 : value too long for type character varying(20)
 at 104 - check_search - /Users/truongthuan/Develop/python/blog/dictionary/search.py
 2021-03-21 23:52:01.386461 : HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /definition/english/than (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x10521f8e0>, 'Connection to 208.80.28.208 timed out. (connect timeout=7)')) at 104 - check_search - /Users/truongthuan/Develop/python/blog/dictionary/search.py
 2021-03-21 23:52:08.397529 : HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /definition/english/than (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x1052df2e0>, 'Connection to 213.105.29.14 timed out. (connect timeout=7)')) at 104 - check_search - /Users/truongthuan/Develop/python/blog/dictionary/search.py
 2021-03-21 23:52:32.657468 : saved file than+preposition, conjunction+us.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:52:44.147878 : saved file than+preposition, conjunction+uk.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:52:44.149984 : value too long for type character varying(20)
 at 104 - check_search - /Users/truongthuan/Develop/python/blog/dictionary/search.py
 2021-03-21 23:53:34.926517 : saved file than+preposition, conjunction+us.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:53:39.930699 : saved file than+preposition, conjunction+uk.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:53:39.946285 : Saved <Name: than> successfully. at 37 - searchVocabulary - /Users/truongthuan/Develop/python/blog/dictionary/search.py
 2021-03-21 23:53:40.207913 : save vocabulary <<the Thames>> type:<<None>> successfully at 250 - get_nearby_word_links - /Users/truongthuan/Develop/python/blog/dictionary/searchbase.py
 2021-03-21 23:53:40.468395 : save vocabulary <<the Thames Barrier>> type:<<None>> successfully at 250 - get_nearby_word_links - /Users/truongthuan/Develop/python/blog/dictionary/searchbase.py
 2021-03-21 23:53:58.457236 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/thana/thana__us_1.mp3 (Caused by ProxyError('Cannot connect to proxy.', ConnectionResetError(54, 'Connection reset by peer'))) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:54:17.957112 : saved file thana+noun+us.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:54:21.805181 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/thana/thana__us_1.mp3 (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections'))) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:54:38.811691 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/thana/thana__us_1.mp3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x1035fcdf0>, 'Connection to 165.22.243.240 timed out. (connect timeout=17)')) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:54:47.062362 : saved file thana+noun+uk.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:54:47.064940 : save vocabulary <<thana>> type:<<noun>> successfully at 250 - get_nearby_word_links - /Users/truongthuan/Develop/python/blog/dictionary/searchbase.py
 2021-03-21 23:55:04.296274 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/thang/thang__us_1.mp3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x10356cf10>, 'Connection to 196.216.215.117 timed out. (connect timeout=17)')) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:55:21.414265 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/thang/thang__us_1.mp3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x103616700>, 'Connection to 196.216.215.117 timed out. (connect timeout=17)')) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:55:38.913794 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/thang/thang__us_1.mp3 (Caused by ProxyError('Cannot connect to proxy.', ConnectionResetError(54, 'Connection reset by peer'))) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:55:55.924673 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/thang/thang__us_1.mp3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x103616fa0>, 'Connection to 196.216.215.117 timed out. (connect timeout=17)')) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:56:13.008516 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/thang/thang__us_1.mp3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x1035956a0>, 'Connection to 196.216.215.117 timed out. (connect timeout=17)')) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:56:17.355170 : saved file thang+noun+us.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:56:34.365921 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/thang/thang__us_1.mp3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x103577760>, 'Connection to 157.230.103.189 timed out. (connect timeout=17)')) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:56:51.377469 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/thang/thang__us_1.mp3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x103595940>, 'Connection to 157.230.103.189 timed out. (connect timeout=17)')) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:57:08.394869 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/thang/thang__us_1.mp3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x103595190>, 'Connection to 157.230.103.189 timed out. (connect timeout=17)')) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:57:25.405692 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/thang/thang__us_1.mp3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x1036132e0>, 'Connection to 157.230.103.189 timed out. (connect timeout=17)')) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:57:42.532828 : error: HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /media/english/us_pron/t/tha/thang/thang__us_1.mp3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x103577340>, 'Connection to 157.230.103.189 timed out. (connect timeout=17)')) at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:57:51.976042 : saved file thang+noun+uk.mp3 at 56 - downloadFileFromUrl - /Users/truongthuan/Develop/python/blog/dictionary/helper.py
 2021-03-21 23:57:51.978577 : save vocabulary <<thang>> type:<<noun>> successfully at 250 - get_nearby_word_links - /Users/truongthuan/Develop/python/blog/dictionary/searchbase.py
 2021-03-26 19:03:47.119769 : HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /definition/english/left (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x104fda4c0>, 'Connection to 207.157.220.8 timed out. (connect timeout=7)')) at 305 - check_search - /Users/truongthuan/Develop/python/blog/flashcard/search.py
 2021-03-26 19:03:54.135887 : HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /definition/english/left (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x104fda9d0>, 'Connection to 62.23.15.92 timed out. (connect timeout=7)')) at 305 - check_search - /Users/truongthuan/Develop/python/blog/flashcard/search.py
 2021-03-26 19:03:54.379501 : HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /definition/english/left (Caused by ProxyError('Cannot connect to proxy.', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x104fd1dc0>: Failed to establish a new connection: [Errno 61] Connection refused'))) at 305 - check_search - /Users/truongthuan/Develop/python/blog/flashcard/search.py
 2021-03-26 19:03:55.321327 : HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /definition/english/left (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections'))) at 305 - check_search - /Users/truongthuan/Develop/python/blog/flashcard/search.py
 2021-03-26 19:03:55.684073 : HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /definition/english/left (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 500 Internal Server Error'))) at 305 - check_search - /Users/truongthuan/Develop/python/blog/flashcard/search.py
 2021-03-26 19:03:56.017740 : HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /definition/english/left (Caused by ProxyError('Cannot connect to proxy.', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x104fda310>: Failed to establish a new connection: [Errno 61] Connection refused'))) at 305 - check_search - /Users/truongthuan/Develop/python/blog/flashcard/search.py
 2021-03-26 19:04:03.032798 : HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /definition/english/left (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x104fda520>, 'Connection to 167.172.109.12 timed out. (connect timeout=7)')) at 305 - check_search - /Users/truongthuan/Develop/python/blog/flashcard/search.py
 2021-03-26 19:04:10.045001 : HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /definition/english/left (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x104fd1cd0>, 'Connection to 165.22.64.68 timed out. (connect timeout=7)')) at 305 - check_search - /Users/truongthuan/Develop/python/blog/flashcard/search.py
 2021-03-26 19:04:17.059962 : HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /definition/english/left (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x104fb5d00>, 'Connection to 207.157.220.8 timed out. (connect timeout=7)')) at 305 - check_search - /Users/truongthuan/Develop/python/blog/flashcard/search.py
 2021-03-26 19:04:24.879008 : HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /definition/english/left (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x1052af850>, 'Connection to 160.19.232.85 timed out. (connect timeout=7)')) at 305 - check_search - /Users/truongthuan/Develop/python/blog/flashcard/search.py
 2021-03-26 19:04:25.082113 : HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /definition/english/left (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 403 Forbidden'))) at 305 - check_search - /Users/truongthuan/Develop/python/blog/flashcard/search.py
 2021-03-26 19:04:25.507146 : HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /definition/english/left (Caused by ProxyError('Cannot connect to proxy.', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1052af880>: Failed to establish a new connection: [Errno 61] Connection refused'))) at 305 - check_search - /Users/truongthuan/Develop/python/blog/flashcard/search.py
 2021-03-26 19:04:25.916528 : HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /definition/english/left (Caused by ProxyError('Cannot connect to proxy.', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1052c00d0>: Failed to establish a new connection: [Errno 61] Connection refused'))) at 305 - check_search - /Users/truongthuan/Develop/python/blog/flashcard/search.py
 2021-03-26 19:04:28.464461 : name 'pprint' is not defined at 305 - check_search - /Users/truongthuan/Develop/python/blog/flashcard/search.py
 2021-03-26 19:04:31.155560 : name 'pprint' is not defined at 305 - check_search - /Users/truongthuan/Develop/python/blog/flashcard/search.py
 2021-03-26 19:04:33.716615 : name 'pprint' is not defined at 305 - check_search - /Users/truongthuan/Develop/python/blog/flashcard/search.py
 2021-03-26 19:04:41.347323 : name 'pprint' is not defined at 305 - check_search - /Users/truongthuan/Develop/python/blog/flashcard/search.py
 2021-03-26 19:04:46.809453 : HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /definition/english/left (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1123)'))) at 305 - check_search - /Users/truongthuan/Develop/python/blog/flashcard/search.py
 2021-03-26 19:04:54.659885 : name 'pprint' is not defined at 305 - check_search - /Users/truongthuan/Develop/python/blog/flashcard/search.py
 2021-03-26 19:04:56.967032 : name 'pprint' is not defined at 305 - check_search - /Users/truongthuan/Develop/python/blog/flashcard/search.py
 2021-03-26 19:05:04.357970 : HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /definition/english/left (Caused by ProxyError('Cannot connect to proxy.', timeout('timed out'))) at 305 - check_search - /Users/truongthuan/Develop/python/blog/flashcard/search.py
 2021-03-26 19:05:06.536748 : name 'pprint' is not defined at 305 - check_search - /Users/truongthuan/Develop/python/blog/flashcard/search.py
 2021-03-26 19:05:09.129020 : HTTPSConnectionPool(host='www.oxfordlearnersdictionaries.com', port=443): Max retries exceeded with url: /definition/english/left_1 (Caused by ProxyError('Cannot connect to proxy.', RemoteDisconnected('Remote end closed connection without response'))) at 305 - check_search - /Users/truongthuan/Develop/python/blog/flashcard/search.py
